CELLX,CELLY,CLAT,CLONG,CX,CY
77,-1943,-14.3437467,-169.4216763,62370,-1573830
78,-1943,-14.3437293,-169.4141656,63180,-1573830
79,-1943,-14.3437118,-169.406655,63990,-1573830
80,-1943,-14.343694,-169.3991443,64800,-1573830
81,-1943,-14.3436759,-169.3916336,65610,-1573830
82,-1943,-14.3436577,-169.384123,66420,-1573830
83,-1943,-14.3436392,-169.3766123,67230,-1573830
84,-1943,-14.3436205,-169.3691016,68040,-1573830
85,-1943,-14.3436016,-169.361591,68850,-1573830
86,-1943,-14.3435825,-169.3540803,69660,-1573830
87,-1943,-14.3435631,-169.3465696,70470,-1573830
88,-1943,-14.3435435,-169.339059,71280,-1573830
89,-1943,-14.3435237,-169.3315483,72090,-1573830
-113,-1942,-14.3356618,-170.848681,-91530,-1573020
-112,-1942,-14.335687,-170.8411707,-90720,-1573020
-111,-1942,-14.335712,-170.8336603,-89910,-1573020
-110,-1942,-14.3357367,-170.8261499,-89100,-1573020
-109,-1942,-14.3357612,-170.8186395,-88290,-1573020
-108,-1942,-14.3357855,-170.8111291,-87480,-1573020
-107,-1942,-14.3358096,-170.8036187,-86670,-1573020
-106,-1942,-14.3358335,-170.7961083,-85860,-1573020
-105,-1942,-14.3358571,-170.7885979,-85050,-1573020
-104,-1942,-14.3358805,-170.7810875,-84240,-1573020
-103,-1942,-14.3359036,-170.7735771,-83430,-1573020
-102,-1942,-14.3359266,-170.7660666,-82620,-1573020
-101,-1942,-14.3359493,-170.7585562,-81810,-1573020
-100,-1942,-14.3359718,-170.7510458,-81000,-1573020
-99,-1942,-14.3359941,-170.7435354,-80190,-1573020
-98,-1942,-14.3360161,-170.736025,-79380,-1573020
-97,-1942,-14.336038,-170.7285146,-78570,-1573020
-96,-1942,-14.3360596,-170.7210042,-77760,-1573020
-95,-1942,-14.336081,-170.7134938,-76950,-1573020
-94,-1942,-14.3361021,-170.7059833,-76140,-1573020
-93,-1942,-14.3361231,-170.6984729,-75330,-1573020
-92,-1942,-14.3361438,-170.6909625,-74520,-1573020
-91,-1942,-14.3361643,-170.6834521,-73710,-1573020
-90,-1942,-14.3361845,-170.6759416,-72900,-1573020
-89,-1942,-14.3362046,-170.6684312,-72090,-1573020
-88,-1942,-14.3362244,-170.6609208,-71280,-1573020
-87,-1942,-14.336244,-170.6534104,-70470,-1573020
-86,-1942,-14.3362633,-170.6458999,-69660,-1573020
-85,-1942,-14.3362825,-170.6383895,-68850,-1573020
-84,-1942,-14.3363014,-170.6308791,-68040,-1573020
-83,-1942,-14.3363201,-170.6233686,-67230,-1573020
-82,-1942,-14.3363386,-170.6158582,-66420,-1573020
-81,-1942,-14.3363568,-170.6083478,-65610,-1573020
-80,-1942,-14.3363748,-170.6008373,-64800,-1573020
-79,-1942,-14.3363926,-170.5933269,-63990,-1573020
-78,-1942,-14.3364102,-170.5858165,-63180,-1573020
-77,-1942,-14.3364276,-170.578306,-62370,-1573020
-76,-1942,-14.3364447,-170.5707956,-61560,-1573020
-75,-1942,-14.3364616,-170.5632851,-60750,-1573020
-74,-1942,-14.3364783,-170.5557747,-59940,-1573020
-73,-1942,-14.3364947,-170.5482643,-59130,-1573020
-72,-1942,-14.336511,-170.5407538,-58320,-1573020
-71,-1942,-14.336527,-170.5332434,-57510,-1573020
-70,-1942,-14.3365427,-170.5257329,-56700,-1573020
-69,-1942,-14.3365583,-170.5182225,-55890,-1573020
-68,-1942,-14.3365736,-170.510712,-55080,-1573020
-67,-1942,-14.3365888,-170.5032016,-54270,-1573020
-66,-1942,-14.3366036,-170.4956911,-53460,-1573020
-65,-1942,-14.3366183,-170.4881807,-52650,-1573020
-64,-1942,-14.3366328,-170.4806702,-51840,-1573020
-63,-1942,-14.336647,-170.4731598,-51030,-1573020
-62,-1942,-14.336661,-170.4656493,-50220,-1573020
-61,-1942,-14.3366747,-170.4581389,-49410,-1573020
-60,-1942,-14.3366883,-170.4506284,-48600,-1573020
-59,-1942,-14.3367016,-170.4431179,-47790,-1573020
-58,-1942,-14.3367147,-170.4356075,-46980,-1573020
-57,-1942,-14.3367276,-170.428097,-46170,-1573020
-56,-1942,-14.3367402,-170.4205866,-45360,-1573020
-55,-1942,-14.3367526,-170.4130761,-44550,-1573020
-54,-1942,-14.3367649,-170.4055656,-43740,-1573020
-53,-1942,-14.3367768,-170.3980552,-42930,-1573020
-52,-1942,-14.3367886,-170.3905447,-42120,-1573020
-51,-1942,-14.3368001,-170.3830343,-41310,-1573020
-50,-1942,-14.3368114,-170.3755238,-40500,-1573020
-49,-1942,-14.3368225,-170.3680133,-39690,-1573020
-48,-1942,-14.3368334,-170.3605029,-38880,-1573020
-47,-1942,-14.336844,-170.3529924,-38070,-1573020
-46,-1942,-14.3368544,-170.3454819,-37260,-1573020
-45,-1942,-14.3368646,-170.3379715,-36450,-1573020
-44,-1942,-14.3368746,-170.330461,-35640,-1573020
-43,-1942,-14.3368843,-170.3229505,-34830,-1573020
-42,-1942,-14.3368938,-170.3154401,-34020,-1573020
-41,-1942,-14.3369031,-170.3079296,-33210,-1573020
-40,-1942,-14.3369122,-170.3004191,-32400,-1573020
-39,-1942,-14.336921,-170.2929086,-31590,-1573020
-38,-1942,-14.3369296,-170.2853982,-30780,-1573020
-37,-1942,-14.336938,-170.2778877,-29970,-1573020
-36,-1942,-14.3369462,-170.2703772,-29160,-1573020
-35,-1942,-14.3369542,-170.2628668,-28350,-1573020
-34,-1942,-14.3369619,-170.2553563,-27540,-1573020
-33,-1942,-14.3369694,-170.2478458,-26730,-1573020
-32,-1942,-14.3369767,-170.2403353,-25920,-1573020
-31,-1942,-14.3369837,-170.2328249,-25110,-1573020
-30,-1942,-14.3369905,-170.2253144,-24300,-1573020
-29,-1942,-14.3369971,-170.2178039,-23490,-1573020
-28,-1942,-14.3370035,-170.2102934,-22680,-1573020
-27,-1942,-14.3370097,-170.202783,-21870,-1573020
-26,-1942,-14.3370156,-170.1952725,-21060,-1573020
-25,-1942,-14.3370213,-170.187762,-20250,-1573020
-24,-1942,-14.3370268,-170.1802515,-19440,-1573020
-23,-1942,-14.3370321,-170.1727411,-18630,-1573020
-22,-1942,-14.3370371,-170.1652306,-17820,-1573020
-21,-1942,-14.3370419,-170.1577201,-17010,-1573020
-20,-1942,-14.3370465,-170.1502096,-16200,-1573020
-19,-1942,-14.3370509,-170.1426991,-15390,-1573020
-18,-1942,-14.337055,-170.1351887,-14580,-1573020
-17,-1942,-14.3370589,-170.1276782,-13770,-1573020
-16,-1942,-14.3370626,-170.1201677,-12960,-1573020
-15,-1942,-14.3370661,-170.1126572,-12150,-1573020
-14,-1942,-14.3370693,-170.1051467,-11340,-1573020
-13,-1942,-14.3370724,-170.0976363,-10530,-1573020
-12,-1942,-14.3370752,-170.0901258,-9720,-1573020
-11,-1942,-14.3370777,-170.0826153,-8910,-1573020
-10,-1942,-14.3370801,-170.0751048,-8100,-1573020
-9,-1942,-14.3370822,-170.0675943,-7290,-1573020
-8,-1942,-14.3370841,-170.0600839,-6480,-1573020
-7,-1942,-14.3370858,-170.0525734,-5670,-1573020
-6,-1942,-14.3370873,-170.0450629,-4860,-1573020
-5,-1942,-14.3370885,-170.0375524,-4050,-1573020
-4,-1942,-14.3370895,-170.0300419,-3240,-1573020
-3,-1942,-14.3370903,-170.0225314,-2430,-1573020
-2,-1942,-14.3370908,-170.015021,-1620,-1573020
-1,-1942,-14.3370912,-170.0075105,-810,-1573020
0,-1942,-14.3370913,-170,0,-1573020
1,-1942,-14.3370912,-169.9924895,810,-1573020
2,-1942,-14.3370908,-169.984979,1620,-1573020
3,-1942,-14.3370903,-169.9774686,2430,-1573020
4,-1942,-14.3370895,-169.9699581,3240,-1573020
5,-1942,-14.3370885,-169.9624476,4050,-1573020
6,-1942,-14.3370873,-169.9549371,4860,-1573020
7,-1942,-14.3370858,-169.9474266,5670,-1573020
8,-1942,-14.3370841,-169.9399161,6480,-1573020
9,-1942,-14.3370822,-169.9324057,7290,-1573020
10,-1942,-14.3370801,-169.9248952,8100,-1573020
11,-1942,-14.3370777,-169.9173847,8910,-1573020
12,-1942,-14.3370752,-169.9098742,9720,-1573020
13,-1942,-14.3370724,-169.9023637,10530,-1573020
14,-1942,-14.3370693,-169.8948533,11340,-1573020
15,-1942,-14.3370661,-169.8873428,12150,-1573020
16,-1942,-14.3370626,-169.8798323,12960,-1573020
17,-1942,-14.3370589,-169.8723218,13770,-1573020
18,-1942,-14.337055,-169.8648113,14580,-1573020
19,-1942,-14.3370509,-169.8573009,15390,-1573020
20,-1942,-14.3370465,-169.8497904,16200,-1573020
21,-1942,-14.3370419,-169.8422799,17010,-1573020
22,-1942,-14.3370371,-169.8347694,17820,-1573020
23,-1942,-14.3370321,-169.8272589,18630,-1573020
24,-1942,-14.3370268,-169.8197485,19440,-1573020
25,-1942,-14.3370213,-169.812238,20250,-1573020
26,-1942,-14.3370156,-169.8047275,21060,-1573020
27,-1942,-14.3370097,-169.797217,21870,-1573020
28,-1942,-14.3370035,-169.7897066,22680,-1573020
29,-1942,-14.3369971,-169.7821961,23490,-1573020
30,-1942,-14.3369905,-169.7746856,24300,-1573020
31,-1942,-14.3369837,-169.7671751,25110,-1573020
32,-1942,-14.3369767,-169.7596647,25920,-1573020
33,-1942,-14.3369694,-169.7521542,26730,-1573020
34,-1942,-14.3369619,-169.7446437,27540,-1573020
35,-1942,-14.3369542,-169.7371332,28350,-1573020
36,-1942,-14.3369462,-169.7296228,29160,-1573020
37,-1942,-14.336938,-169.7221123,29970,-1573020
38,-1942,-14.3369296,-169.7146018,30780,-1573020
39,-1942,-14.336921,-169.7070914,31590,-1573020
40,-1942,-14.3369122,-169.6995809,32400,-1573020
41,-1942,-14.3369031,-169.6920704,33210,-1573020
42,-1942,-14.3368938,-169.6845599,34020,-1573020
43,-1942,-14.3368843,-169.6770495,34830,-1573020
44,-1942,-14.3368746,-169.669539,35640,-1573020
45,-1942,-14.3368646,-169.6620285,36450,-1573020
46,-1942,-14.3368544,-169.6545181,37260,-1573020
47,-1942,-14.336844,-169.6470076,38070,-1573020
48,-1942,-14.3368334,-169.6394971,38880,-1573020
49,-1942,-14.3368225,-169.6319867,39690,-1573020
50,-1942,-14.3368114,-169.6244762,40500,-1573020
51,-1942,-14.3368001,-169.6169657,41310,-1573020
52,-1942,-14.3367886,-169.6094553,42120,-1573020
53,-1942,-14.3367768,-169.6019448,42930,-1573020
54,-1942,-14.3367649,-169.5944344,43740,-1573020
55,-1942,-14.3367526,-169.5869239,44550,-1573020
56,-1942,-14.3367402,-169.5794134,45360,-1573020
57,-1942,-14.3367276,-169.571903,46170,-1573020
58,-1942,-14.3367147,-169.5643925,46980,-1573020
59,-1942,-14.3367016,-169.5568821,47790,-1573020
60,-1942,-14.3366883,-169.5493716,48600,-1573020
61,-1942,-14.3366747,-169.5418611,49410,-1573020
62,-1942,-14.336661,-169.5343507,50220,-1573020
63,-1942,-14.336647,-169.5268402,51030,-1573020
64,-1942,-14.3366328,-169.5193298,51840,-1573020
65,-1942,-14.3366183,-169.5118193,52650,-1573020
66,-1942,-14.3366036,-169.5043089,53460,-1573020
67,-1942,-14.3365888,-169.4967984,54270,-1573020
68,-1942,-14.3365736,-169.489288,55080,-1573020
69,-1942,-14.3365583,-169.4817775,55890,-1573020
70,-1942,-14.3365427,-169.4742671,56700,-1573020
71,-1942,-14.336527,-169.4667566,57510,-1573020
72,-1942,-14.336511,-169.4592462,58320,-1573020
73,-1942,-14.3364947,-169.4517357,59130,-1573020
74,-1942,-14.3364783,-169.4442253,59940,-1573020
75,-1942,-14.3364616,-169.4367149,60750,-1573020
76,-1942,-14.3364447,-169.4292044,61560,-1573020
77,-1942,-14.3364276,-169.421694,62370,-1573020
78,-1942,-14.3364102,-169.4141835,63180,-1573020
79,-1942,-14.3363926,-169.4066731,63990,-1573020
80,-1942,-14.3363748,-169.3991627,64800,-1573020
81,-1942,-14.3363568,-169.3916522,65610,-1573020
82,-1942,-14.3363386,-169.3841418,66420,-1573020
83,-1942,-14.3363201,-169.3766314,67230,-1573020
84,-1942,-14.3363014,-169.3691209,68040,-1573020
85,-1942,-14.3362825,-169.3616105,68850,-1573020
86,-1942,-14.3362633,-169.3541001,69660,-1573020
87,-1942,-14.336244,-169.3465896,70470,-1573020
88,-1942,-14.3362244,-169.3390792,71280,-1573020
89,-1942,-14.3362046,-169.3315688,72090,-1573020
-113,-1941,-14.3283427,-170.8486551,-91530,-1572210
-112,-1941,-14.3283679,-170.8411449,-90720,-1572210
-111,-1941,-14.3283929,-170.8336348,-89910,-1572210
-110,-1941,-14.3284176,-170.8261246,-89100,-1572210
-109,-1941,-14.3284421,-170.8186144,-88290,-1572210
-108,-1941,-14.3284664,-170.8111043,-87480,-1572210
-107,-1941,-14.3284905,-170.8035941,-86670,-1572210
-106,-1941,-14.3285143,-170.7960839,-85860,-1572210
-105,-1941,-14.328538,-170.7885737,-85050,-1572210
-104,-1941,-14.3285614,-170.7810636,-84240,-1572210
-103,-1941,-14.3285845,-170.7735534,-83430,-1572210
-102,-1941,-14.3286075,-170.7660432,-82620,-1572210
-101,-1941,-14.3286302,-170.758533,-81810,-1572210
-100,-1941,-14.3286527,-170.7510229,-81000,-1572210
-99,-1941,-14.328675,-170.7435127,-80190,-1572210
-98,-1941,-14.328697,-170.7360025,-79380,-1572210
-97,-1941,-14.3287189,-170.7284923,-78570,-1572210
-96,-1941,-14.3287405,-170.7209821,-77760,-1572210
-95,-1941,-14.3287618,-170.7134719,-76950,-1572210
-94,-1941,-14.328783,-170.7059617,-76140,-1572210
-93,-1941,-14.3288039,-170.6984515,-75330,-1572210
-92,-1941,-14.3288246,-170.6909414,-74520,-1572210
-91,-1941,-14.3288451,-170.6834312,-73710,-1572210
-90,-1941,-14.3288654,-170.675921,-72900,-1572210
-89,-1941,-14.3288854,-170.6684108,-72090,-1572210
-88,-1941,-14.3289052,-170.6609006,-71280,-1572210
-87,-1941,-14.3289248,-170.6533904,-70470,-1572210
-86,-1941,-14.3289442,-170.6458802,-69660,-1572210
-85,-1941,-14.3289633,-170.63837,-68850,-1572210
-84,-1941,-14.3289823,-170.6308598,-68040,-1572210
-83,-1941,-14.329001,-170.6233496,-67230,-1572210
-82,-1941,-14.3290194,-170.6158394,-66420,-1572210
-81,-1941,-14.3290377,-170.6083292,-65610,-1572210
-80,-1941,-14.3290557,-170.600819,-64800,-1572210
-79,-1941,-14.3290735,-170.5933087,-63990,-1572210
-78,-1941,-14.3290911,-170.5857985,-63180,-1572210
-77,-1941,-14.3291084,-170.5782883,-62370,-1572210
-76,-1941,-14.3291255,-170.5707781,-61560,-1572210
-75,-1941,-14.3291425,-170.5632679,-60750,-1572210
-74,-1941,-14.3291591,-170.5557577,-59940,-1572210
-73,-1941,-14.3291756,-170.5482475,-59130,-1572210
-72,-1941,-14.3291918,-170.5407373,-58320,-1572210
-71,-1941,-14.3292078,-170.533227,-57510,-1572210
-70,-1941,-14.3292236,-170.5257168,-56700,-1572210
-69,-1941,-14.3292392,-170.5182066,-55890,-1572210
-68,-1941,-14.3292545,-170.5106964,-55080,-1572210
-67,-1941,-14.3292696,-170.5031862,-54270,-1572210
-66,-1941,-14.3292845,-170.495676,-53460,-1572210
-65,-1941,-14.3292992,-170.4881657,-52650,-1572210
-64,-1941,-14.3293136,-170.4806555,-51840,-1572210
-63,-1941,-14.3293278,-170.4731453,-51030,-1572210
-62,-1941,-14.3293418,-170.4656351,-50220,-1572210
-61,-1941,-14.3293556,-170.4581248,-49410,-1572210
-60,-1941,-14.3293691,-170.4506146,-48600,-1572210
-59,-1941,-14.3293825,-170.4431044,-47790,-1572210
-58,-1941,-14.3293956,-170.4355942,-46980,-1572210
-57,-1941,-14.3294084,-170.4280839,-46170,-1572210
-56,-1941,-14.3294211,-170.4205737,-45360,-1572210
-55,-1941,-14.3294335,-170.4130635,-44550,-1572210
-54,-1941,-14.3294457,-170.4055532,-43740,-1572210
-53,-1941,-14.3294577,-170.398043,-42930,-1572210
-52,-1941,-14.3294694,-170.3905328,-42120,-1572210
-51,-1941,-14.329481,-170.3830225,-41310,-1572210
-50,-1941,-14.3294923,-170.3755123,-40500,-1572210
-49,-1941,-14.3295034,-170.3680021,-39690,-1572210
-48,-1941,-14.3295142,-170.3604918,-38880,-1572210
-47,-1941,-14.3295249,-170.3529816,-38070,-1572210
-46,-1941,-14.3295353,-170.3454714,-37260,-1572210
-45,-1941,-14.3295454,-170.3379611,-36450,-1572210
-44,-1941,-14.3295554,-170.3304509,-35640,-1572210
-43,-1941,-14.3295652,-170.3229406,-34830,-1572210
-42,-1941,-14.3295747,-170.3154304,-34020,-1572210
-41,-1941,-14.329584,-170.3079202,-33210,-1572210
-40,-1941,-14.329593,-170.3004099,-32400,-1572210
-39,-1941,-14.3296019,-170.2928997,-31590,-1572210
-38,-1941,-14.3296105,-170.2853894,-30780,-1572210
-37,-1941,-14.3296189,-170.2778792,-29970,-1572210
-36,-1941,-14.3296271,-170.270369,-29160,-1572210
-35,-1941,-14.329635,-170.2628587,-28350,-1572210
-34,-1941,-14.3296427,-170.2553485,-27540,-1572210
-33,-1941,-14.3296502,-170.2478382,-26730,-1572210
-32,-1941,-14.3296575,-170.240328,-25920,-1572210
-31,-1941,-14.3296646,-170.2328177,-25110,-1572210
-30,-1941,-14.3296714,-170.2253075,-24300,-1572210
-29,-1941,-14.329678,-170.2177972,-23490,-1572210
-28,-1941,-14.3296844,-170.210287,-22680,-1572210
-27,-1941,-14.3296905,-170.2027768,-21870,-1572210
-26,-1941,-14.3296965,-170.1952665,-21060,-1572210
-25,-1941,-14.3297022,-170.1877563,-20250,-1572210
-24,-1941,-14.3297077,-170.180246,-19440,-1572210
-23,-1941,-14.3297129,-170.1727358,-18630,-1572210
-22,-1941,-14.329718,-170.1652255,-17820,-1572210
-21,-1941,-14.3297228,-170.1577153,-17010,-1572210
-20,-1941,-14.3297274,-170.150205,-16200,-1572210
-19,-1941,-14.3297317,-170.1426948,-15390,-1572210
-18,-1941,-14.3297359,-170.1351845,-14580,-1572210
-17,-1941,-14.3297398,-170.1276743,-13770,-1572210
-16,-1941,-14.3297435,-170.120164,-12960,-1572210
-15,-1941,-14.3297469,-170.1126538,-12150,-1572210
-14,-1941,-14.3297502,-170.1051435,-11340,-1572210
-13,-1941,-14.3297532,-170.0976333,-10530,-1572210
-12,-1941,-14.329756,-170.090123,-9720,-1572210
-11,-1941,-14.3297586,-170.0826128,-8910,-1572210
-10,-1941,-14.3297609,-170.0751025,-8100,-1572210
-9,-1941,-14.3297631,-170.0675923,-7290,-1572210
-8,-1941,-14.329765,-170.060082,-6480,-1572210
-7,-1941,-14.3297667,-170.0525718,-5670,-1572210
-6,-1941,-14.3297681,-170.0450615,-4860,-1572210
-5,-1941,-14.3297693,-170.0375513,-4050,-1572210
-4,-1941,-14.3297703,-170.030041,-3240,-1572210
-3,-1941,-14.3297711,-170.0225308,-2430,-1572210
-2,-1941,-14.3297717,-170.0150205,-1620,-1572210
-1,-1941,-14.329772,-170.0075103,-810,-1572210
0,-1941,-14.3297721,-170,0,-1572210
1,-1941,-14.329772,-169.9924897,810,-1572210
2,-1941,-14.3297717,-169.9849795,1620,-1572210
3,-1941,-14.3297711,-169.9774692,2430,-1572210
4,-1941,-14.3297703,-169.969959,3240,-1572210
5,-1941,-14.3297693,-169.9624487,4050,-1572210
6,-1941,-14.3297681,-169.9549385,4860,-1572210
7,-1941,-14.3297667,-169.9474282,5670,-1572210
8,-1941,-14.329765,-169.939918,6480,-1572210
9,-1941,-14.3297631,-169.9324077,7290,-1572210
10,-1941,-14.3297609,-169.9248975,8100,-1572210
11,-1941,-14.3297586,-169.9173872,8910,-1572210
12,-1941,-14.329756,-169.909877,9720,-1572210
13,-1941,-14.3297532,-169.9023667,10530,-1572210
14,-1941,-14.3297502,-169.8948565,11340,-1572210
15,-1941,-14.3297469,-169.8873462,12150,-1572210
16,-1941,-14.3297435,-169.879836,12960,-1572210
17,-1941,-14.3297398,-169.8723257,13770,-1572210
18,-1941,-14.3297359,-169.8648155,14580,-1572210
19,-1941,-14.3297317,-169.8573052,15390,-1572210
20,-1941,-14.3297274,-169.849795,16200,-1572210
21,-1941,-14.3297228,-169.8422847,17010,-1572210
22,-1941,-14.329718,-169.8347745,17820,-1572210
23,-1941,-14.3297129,-169.8272642,18630,-1572210
24,-1941,-14.3297077,-169.819754,19440,-1572210
25,-1941,-14.3297022,-169.8122437,20250,-1572210
26,-1941,-14.3296965,-169.8047335,21060,-1572210
27,-1941,-14.3296905,-169.7972232,21870,-1572210
28,-1941,-14.3296844,-169.789713,22680,-1572210
29,-1941,-14.329678,-169.7822028,23490,-1572210
30,-1941,-14.3296714,-169.7746925,24300,-1572210
31,-1941,-14.3296646,-169.7671823,25110,-1572210
32,-1941,-14.3296575,-169.759672,25920,-1572210
33,-1941,-14.3296502,-169.7521618,26730,-1572210
34,-1941,-14.3296427,-169.7446515,27540,-1572210
35,-1941,-14.329635,-169.7371413,28350,-1572210
36,-1941,-14.3296271,-169.729631,29160,-1572210
37,-1941,-14.3296189,-169.7221208,29970,-1572210
38,-1941,-14.3296105,-169.7146106,30780,-1572210
39,-1941,-14.3296019,-169.7071003,31590,-1572210
40,-1941,-14.329593,-169.6995901,32400,-1572210
41,-1941,-14.329584,-169.6920798,33210,-1572210
42,-1941,-14.3295747,-169.6845696,34020,-1572210
43,-1941,-14.3295652,-169.6770594,34830,-1572210
44,-1941,-14.3295554,-169.6695491,35640,-1572210
45,-1941,-14.3295454,-169.6620389,36450,-1572210
46,-1941,-14.3295353,-169.6545286,37260,-1572210
47,-1941,-14.3295249,-169.6470184,38070,-1572210
48,-1941,-14.3295142,-169.6395082,38880,-1572210
49,-1941,-14.3295034,-169.6319979,39690,-1572210
50,-1941,-14.3294923,-169.6244877,40500,-1572210
51,-1941,-14.329481,-169.6169775,41310,-1572210
52,-1941,-14.3294694,-169.6094672,42120,-1572210
53,-1941,-14.3294577,-169.601957,42930,-1572210
54,-1941,-14.3294457,-169.5944468,43740,-1572210
55,-1941,-14.3294335,-169.5869365,44550,-1572210
56,-1941,-14.3294211,-169.5794263,45360,-1572210
57,-1941,-14.3294084,-169.5719161,46170,-1572210
58,-1941,-14.3293956,-169.5644058,46980,-1572210
59,-1941,-14.3293825,-169.5568956,47790,-1572210
60,-1941,-14.3293691,-169.5493854,48600,-1572210
61,-1941,-14.3293556,-169.5418752,49410,-1572210
62,-1941,-14.3293418,-169.5343649,50220,-1572210
63,-1941,-14.3293278,-169.5268547,51030,-1572210
64,-1941,-14.3293136,-169.5193445,51840,-1572210
65,-1941,-14.3292992,-169.5118343,52650,-1572210
66,-1941,-14.3292845,-169.504324,53460,-1572210
67,-1941,-14.3292696,-169.4968138,54270,-1572210
68,-1941,-14.3292545,-169.4893036,55080,-1572210
69,-1941,-14.3292392,-169.4817934,55890,-1572210
70,-1941,-14.3292236,-169.4742832,56700,-1572210
71,-1941,-14.3292078,-169.466773,57510,-1572210
72,-1941,-14.3291918,-169.4592627,58320,-1572210
73,-1941,-14.3291756,-169.4517525,59130,-1572210
74,-1941,-14.3291591,-169.4442423,59940,-1572210
75,-1941,-14.3291425,-169.4367321,60750,-1572210
76,-1941,-14.3291255,-169.4292219,61560,-1572210
77,-1941,-14.3291084,-169.4217117,62370,-1572210
78,-1941,-14.3290911,-169.4142015,63180,-1572210
79,-1941,-14.3290735,-169.4066913,63990,-1572210
80,-1941,-14.3290557,-169.399181,64800,-1572210
81,-1941,-14.3290377,-169.3916708,65610,-1572210
82,-1941,-14.3290194,-169.3841606,66420,-1572210
83,-1941,-14.329001,-169.3766504,67230,-1572210
84,-1941,-14.3289823,-169.3691402,68040,-1572210
85,-1941,-14.3289633,-169.36163,68850,-1572210
86,-1941,-14.3289442,-169.3541198,69660,-1572210
87,-1941,-14.3289248,-169.3466096,70470,-1572210
88,-1941,-14.3289052,-169.3390994,71280,-1572210
89,-1941,-14.3288854,-169.3315892,72090,-1572210
-113,-1940,-14.3210236,-170.8486291,-91530,-1571400
-112,-1940,-14.3210488,-170.8411192,-90720,-1571400
-111,-1940,-14.3210738,-170.8336093,-89910,-1571400
